annotator_id,n_annotated_texts,annotator_severity,annotator_severity_quantile,extreme_annotator_severity_quantile,extreme_annotator
3681,10,0.24,0.683206106870229,0.9,False
3690,10,0.57,0.87110980622431,0.9,False
3695,12,-0.24,0.3376394597768644,0.9,False
3700,13,-0.53,0.1608925425719319,0.9,False
3707,13,0.09,0.5754550792718731,0.9,False
3709,18,0.95,0.98825601879037,0.9,True
3714,16,0.18,0.6447445684086905,0.9,False
3720,10,0.55,0.864063417498532,0.9,False
3721,17,0.28,0.7075748678802114,0.9,False
3722,13,0.32,0.729301233118027,0.9,False
3724,14,0.01,0.5167351732237229,0.9,False
3725,11,-0.91,0.023487962419260128,0.9,False
3726,16,0.86,0.9709336465061655,0.9,True
3731,13,0.13,0.6077510275983559,0.9,False
3742,10,0.15,0.6200822078684675,0.9,False
3745,10,0.73,0.9304169113329419,0.9,True
3752,21,-0.36,0.2571931884908984,0.9,False
3757,13,-0.74,0.07545507927187317,0.9,False
3761,10,-0.12,0.4266001174398121,0.9,False
3762,13,-0.57,0.14004697592483853,0.9,False
3764,15,-0.51,0.16999412800939517,0.9,False
3767,11,0.16,0.6271285965942455,0.9,False
3770,15,-0.86,0.03992953611274222,0.9,False
3771,16,-0.85,0.041397533763945976,0.9,False
3773,14,0.5,0.8376394597768644,0.9,False
3775,11,-0.59,0.13006459189665295,0.9,False
3778,14,-0.12,0.4266001174398121,0.9,False
3781,14,-0.07,0.46271285965942455,0.9,False
3785,15,-0.5,0.17557251908396945,0.9,False
3788,12,-0.6,0.12566059894304168,0.9,False
3789,15,0.06,0.5528479154433353,0.9,False
3791,17,0.17,0.6362301820317088,0.9,False
3795,22,0.21,0.6644157369348209,0.9,False
3798,13,-0.5,0.17557251908396945,0.9,False
3799,11,-0.22,0.3537874339401057,0.9,False
3800,13,0.68,0.9139753376394598,0.9,True
3801,10,-0.57,0.14004697592483853,0.9,False
3807,14,-0.84,0.04374633000587199,0.9,False
3808,15,-0.07,0.46271285965942455,0.9,False
3810,14,-0.42,0.22019964768056371,0.9,False
3817,11,-0.44,0.20522607163828538,0.9,False
3830,16,0.33,0.7334116265413976,0.9,False
3832,19,-0.95,0.015854374633000587,0.9,False
3834,10,-0.06,0.46917204932472106,0.9,False
3835,14,-0.12,0.4266001174398121,0.9,False
3836,12,0.11,0.5939518496770405,0.9,False
3842,21,0.13,0.6077510275983559,0.9,False
3845,13,-0.63,0.11567821491485614,0.9,False
3846,15,0.51,0.8426306517909571,0.9,False
3852,11,0.35,0.7451556077510276,0.9,False
3853,12,0.34,0.7392836171462126,0.9,False
3856,17,0.25,0.6881972988843218,0.9,False
3864,11,-0.24,0.3376394597768644,0.9,False
3865,11,-0.16,0.3992953611274222,0.9,False
3872,14,-0.41,0.22812683499706402,0.9,False
3875,13,-0.24,0.3376394597768644,0.9,False
3876,13,-0.12,0.4266001174398121,0.9,False
3884,14,-0.57,0.14004697592483853,0.9,False
3886,17,-0.26,0.32560187903699356,0.9,False
3887,12,0.71,0.9236641221374046,0.9,True
3888,11,-0.32,0.2821491485613623,0.9,False
3898,21,0.03,0.5325895478567234,0.9,False
3902,16,0.29,0.715208455666471,0.9,False
3911,10,0.06,0.5528479154433353,0.9,False
3914,12,-0.1,0.4386376981796829,0.9,False
3917,18,-0.92,0.021432765707574866,0.9,False
3922,20,-0.51,0.16999412800939517,0.9,False
3928,11,0.87,0.9729888432178508,0.9,True
3932,11,-0.55,0.15091015854374634,0.9,False
3938,15,0.12,0.6012918379330593,0.9,False
3940,10,0.24,0.683206106870229,0.9,False
3944,12,-0.76,0.06694069289489137,0.9,False
3946,10,0.43,0.7938931297709924,0.9,False
3953,13,-0.71,0.08602466236054022,0.9,False
3954,10,-0.64,0.11274221961244862,0.9,False
3965,16,0.25,0.6881972988843218,0.9,False
3969,13,0.49,0.830886670581327,0.9,False
3975,13,0.49,0.830886670581327,0.9,False
3979,19,-0.68,0.0983558426306518,0.9,False
3985,11,0.49,0.830886670581327,0.9,False
3986,11,-0.6,0.12566059894304168,0.9,False
3988,17,0.68,0.9139753376394598,0.9,True
3989,10,0.42,0.7889019377568995,0.9,False
3992,12,0.41,0.7821491485613623,0.9,False
3993,13,-0.72,0.0819142689371697,0.9,False
4001,11,-0.18,0.38490898414562535,0.9,False
4006,10,0.18,0.6447445684086905,0.9,False
4007,12,0.41,0.7821491485613623,0.9,False
4010,12,0.68,0.9139753376394598,0.9,True
4011,10,0.5,0.8376394597768644,0.9,False
4016,19,-0.26,0.32560187903699356,0.9,False
4019,17,0.58,0.8778625954198473,0.9,False
4028,21,0.03,0.5325895478567234,0.9,False
4029,14,-0.99,0.008514386376981797,0.9,False
4033,13,0.0,0.508220786846741,0.9,False
4035,13,-0.59,0.13006459189665295,0.9,False
4038,13,-0.67,0.10275983558426306,0.9,False
4040,12,0.55,0.864063417498532,0.9,False
4042,19,0.6,0.8875513799177921,0.9,False
4043,12,-0.63,0.11567821491485614,0.9,False
4045,10,-0.34,0.26834997064004695,0.9,False
4049,10,0.11,0.5939518496770405,0.9,False
4051,13,0.41,0.7821491485613623,0.9,False
4052,10,-0.51,0.16999412800939517,0.9,False
4055,11,0.38,0.7645331767469172,0.9,False
4056,13,0.71,0.9236641221374046,0.9,True
4064,12,0.13,0.6077510275983559,0.9,False
4067,18,0.65,0.9025249559600704,0.9,True
4074,17,-0.59,0.13006459189665295,0.9,False
4081,10,0.27,0.6987668819729889,0.9,False
4082,11,0.67,0.91015854374633,0.9,True
4084,12,-0.18,0.38490898414562535,0.9,False
4090,19,0.28,0.7075748678802114,0.9,False
4092,12,-0.79,0.05813270698766882,0.9,False
4105,11,0.42,0.7889019377568995,0.9,False
4110,12,0.24,0.683206106870229,0.9,False
4112,11,0.34,0.7392836171462126,0.9,False
4118,11,0.87,0.9729888432178508,0.9,True
4123,10,-0.87,0.035525543159130944,0.9,False
4127,16,0.08,0.5684086905460951,0.9,False
4129,18,0.23,0.6770405167351732,0.9,False
4132,10,0.3,0.7196124486200822,0.9,False
4134,12,0.75,0.940986494421609,0.9,True
4135,15,-0.25,0.3317674691720493,0.9,False
4136,20,-0.5,0.17557251908396945,0.9,False
4141,12,-1.03,0.004110393423370522,0.9,False
4144,18,0.83,0.9627128596594245,0.9,True
4150,12,0.37,0.758954785672343,0.9,False
4151,11,0.48,0.8244274809160306,0.9,False
4160,11,0.75,0.940986494421609,0.9,True
4163,16,-0.88,0.03141514973576042,0.9,False
4165,12,0.45,0.8082795067527891,0.9,False
4167,12,0.59,0.8831473869641808,0.9,False
4169,10,-0.76,0.06694069289489137,0.9,False
4177,17,-0.03,0.48943041691133293,0.9,False
4179,16,-0.35,0.2627715795654727,0.9,False
4182,10,-0.14,0.4151497357604228,0.9,False
4183,13,-0.75,0.07134468584850265,0.9,False
4184,11,-0.15,0.40751614797416325,0.9,False
4188,11,0.47,0.8206106870229007,0.9,False
4194,13,0.38,0.7645331767469172,0.9,False
4196,15,-0.25,0.3317674691720493,0.9,False
4200,11,-0.34,0.26834997064004695,0.9,False
4205,15,-0.12,0.4266001174398121,0.9,False
4210,12,-0.05,0.4750440399295361,0.9,False
4214,16,0.78,0.9486200822078684,0.9,True
4219,12,-0.09,0.4459776864357017,0.9,False
4220,12,-0.53,0.1608925425719319,0.9,False
4222,11,0.37,0.758954785672343,0.9,False
4223,14,-0.11,0.4339401056958309,0.9,False
4225,14,-0.87,0.035525543159130944,0.9,False
4229,12,0.45,0.8082795067527891,0.9,False
4236,10,0.45,0.8082795067527891,0.9,False
4240,11,0.13,0.6077510275983559,0.9,False
4241,11,0.5,0.8376394597768644,0.9,False
4246,14,0.0,0.508220786846741,0.9,False
4253,16,-0.92,0.021432765707574866,0.9,False
4255,13,0.18,0.6447445684086905,0.9,False
4261,11,0.45,0.8082795067527891,0.9,False
4267,10,-0.42,0.22019964768056371,0.9,False
4269,17,-0.63,0.11567821491485614,0.9,False
4274,15,0.05,0.5455079271873166,0.9,False
4275,12,-0.35,0.2627715795654727,0.9,False
4280,11,0.39,0.7704051673517323,0.9,False
4282,16,0.28,0.7075748678802114,0.9,False
4287,12,0.02,0.5237815619495009,0.9,False
4290,10,-0.71,0.08602466236054022,0.9,False
4303,12,-0.41,0.22812683499706402,0.9,False
4305,10,-0.1,0.4386376981796829,0.9,False
4307,17,0.28,0.7075748678802114,0.9,False
4308,16,-0.01,0.5026423957721667,0.9,False
4313,12,0.76,0.9439224897240165,0.9,True
4314,18,0.0,0.508220786846741,0.9,False
4315,11,-0.11,0.4339401056958309,0.9,False
4320,10,-0.16,0.3992953611274222,0.9,False
4321,17,-0.05,0.4750440399295361,0.9,False
4325,15,0.28,0.7075748678802114,0.9,False
4327,11,-0.62,0.11802701115678214,0.9,False
4328,15,0.06,0.5528479154433353,0.9,False
4339,10,-0.16,0.3992953611274222,0.9,False
4345,11,-0.74,0.07545507927187317,0.9,False
4351,14,-0.39,0.23987081620669407,0.9,False
4355,15,0.29,0.715208455666471,0.9,False
4359,11,-0.22,0.3537874339401057,0.9,False
4360,11,-0.03,0.48943041691133293,0.9,False
4367,16,-0.08,0.455079271873165,0.9,False
4369,13,-0.27,0.31679389312977096,0.9,False
4377,11,-0.56,0.14533176746917206,0.9,False
4378,15,-0.03,0.48943041691133293,0.9,False
4380,16,-0.29,0.30035231943628893,0.9,False
4382,15,0.89,0.9768056371109807,0.9,True
4384,15,-0.25,0.3317674691720493,0.9,False
4385,17,-0.5,0.17557251908396945,0.9,False
4388,15,-0.07,0.46271285965942455,0.9,False
4392,10,0.65,0.9025249559600704,0.9,True
4395,16,-0.11,0.4339401056958309,0.9,False
4401,11,0.07,0.5616559013505579,0.9,False
4402,17,-0.28,0.31004110393423373,0.9,False
4406,10,-0.03,0.48943041691133293,0.9,False
4417,10,-0.74,0.07545507927187317,0.9,False
4423,16,0.61,0.8910745742806812,0.9,False
4424,14,0.83,0.9627128596594245,0.9,True
4430,13,0.34,0.7392836171462126,0.9,False
4433,11,-0.45,0.2014092777451556,0.9,False
4434,14,0.26,0.6943628890193776,0.9,False
4446,11,0.17,0.6362301820317088,0.9,False
4447,16,-0.92,0.021432765707574866,0.9,False
4450,14,0.44,0.7994715208455666,0.9,False
4454,13,-0.23,0.34674104521432764,0.9,False
4457,14,0.29,0.715208455666471,0.9,False
4462,17,-0.61,0.12243100411039343,0.9,False
4465,10,0.0,0.508220786846741,0.9,False
4469,13,-0.12,0.4266001174398121,0.9,False
4483,12,0.28,0.7075748678802114,0.9,False
4484,11,-0.21,0.3637698179682913,0.9,False
4485,11,-0.28,0.31004110393423373,0.9,False
4486,12,0.25,0.6881972988843218,0.9,False
4488,12,0.07,0.5616559013505579,0.9,False
4492,13,-0.56,0.14533176746917206,0.9,False
4495,17,0.62,0.8954785672342924,0.9,False
4496,10,0.07,0.5616559013505579,0.9,False
4498,11,0.09,0.5754550792718731,0.9,False
4513,12,0.35,0.7451556077510276,0.9,False
4515,11,-0.05,0.4750440399295361,0.9,False
4521,17,-0.11,0.4339401056958309,0.9,False
4524,16,-0.16,0.3992953611274222,0.9,False
4525,14,0.45,0.8082795067527891,0.9,False
4529,14,-0.84,0.04374633000587199,0.9,False
4533,18,-0.73,0.07897827363476219,0.9,False
4536,13,-0.25,0.3317674691720493,0.9,False
4537,12,-0.75,0.07134468584850265,0.9,False
4539,10,-0.64,0.11274221961244862,0.9,False
4540,10,-0.08,0.455079271873165,0.9,False
4549,12,0.46,0.8162066940692895,0.9,False
4553,16,0.46,0.8162066940692895,0.9,False
4556,14,-0.57,0.14004697592483853,0.9,False
4563,16,0.06,0.5528479154433353,0.9,False
4566,11,-0.25,0.3317674691720493,0.9,False
4568,13,-0.07,0.46271285965942455,0.9,False
4571,16,-0.27,0.31679389312977096,0.9,False
4573,17,-0.35,0.2627715795654727,0.9,False
4580,14,0.8,0.9544920728126834,0.9,True
4583,12,-0.82,0.05079271873165003,0.9,False
4586,14,-0.86,0.03992953611274222,0.9,False
4591,10,0.84,0.9650616559013505,0.9,True
4593,13,0.56,0.867586611861421,0.9,False
4595,14,0.12,0.6012918379330593,0.9,False
4596,11,-0.42,0.22019964768056371,0.9,False
4600,13,-0.15,0.40751614797416325,0.9,False
4603,10,0.2,0.6576629477392836,0.9,False
4611,16,-0.28,0.31004110393423373,0.9,False
4614,18,0.53,0.8543746330005872,0.9,False
4616,14,-0.91,0.023487962419260128,0.9,False
4622,15,-0.16,0.3992953611274222,0.9,False
4624,14,0.17,0.6362301820317088,0.9,False
4629,11,-0.04,0.4812096300645919,0.9,False
4630,16,0.4,0.776570757486788,0.9,False
4632,11,-0.3,0.2950675278919554,0.9,False
4635,16,-0.46,0.19817968291250734,0.9,False
4639,11,0.37,0.758954785672343,0.9,False
4648,12,0.53,0.8543746330005872,0.9,False
4651,14,0.55,0.864063417498532,0.9,False
4652,13,0.19,0.6517909571344686,0.9,False
4655,14,-0.67,0.10275983558426306,0.9,False
4656,16,0.11,0.5939518496770405,0.9,False
4659,14,-0.08,0.455079271873165,0.9,False
4667,18,-0.9,0.025836758661186142,0.9,False
4669,19,-0.21,0.3637698179682913,0.9,False
4670,15,-0.32,0.2821491485613623,0.9,False
4676,11,0.25,0.6881972988843218,0.9,False
4680,11,0.81,0.9577216676453317,0.9,True
4685,14,-0.1,0.4386376981796829,0.9,False
4687,14,-0.78,0.06077510275983558,0.9,False
4690,10,-0.1,0.4386376981796829,0.9,False
4692,15,0.25,0.6881972988843218,0.9,False
4693,13,0.58,0.8778625954198473,0.9,False
4694,13,0.55,0.864063417498532,0.9,False
4697,14,-0.37,0.2507339988256019,0.9,False
4700,12,-0.91,0.023487962419260128,0.9,False
4702,16,-0.01,0.5026423957721667,0.9,False
4704,10,0.29,0.715208455666471,0.9,False
4714,10,-0.38,0.2457428068115091,0.9,False
4719,14,-0.87,0.035525543159130944,0.9,False
4720,15,0.62,0.8954785672342924,0.9,False
4721,18,-0.37,0.2507339988256019,0.9,False
4722,13,0.66,0.9048737522019965,0.9,True
4725,16,0.4,0.776570757486788,0.9,False
4729,10,-0.51,0.16999412800939517,0.9,False
4730,12,0.28,0.7075748678802114,0.9,False
4731,11,0.06,0.5528479154433353,0.9,False
4739,12,-0.58,0.13388138578978273,0.9,False
4745,11,-0.29,0.30035231943628893,0.9,False
4753,14,-0.54,0.1541397533763946,0.9,False
4755,15,0.65,0.9025249559600704,0.9,True
4756,13,0.32,0.729301233118027,0.9,False
4757,10,0.11,0.5939518496770405,0.9,False
4759,15,0.91,0.9809160305343512,0.9,True
4762,13,0.28,0.7075748678802114,0.9,False
4764,10,0.01,0.5167351732237229,0.9,False
4765,14,0.1,0.5842630651790958,0.9,False
4768,16,-0.39,0.23987081620669407,0.9,False
4774,10,0.45,0.8082795067527891,0.9,False
4776,13,0.01,0.5167351732237229,0.9,False
4780,18,0.34,0.7392836171462126,0.9,False
4785,10,0.17,0.6362301820317088,0.9,False
4786,16,0.71,0.9236641221374046,0.9,True
4791,24,0.92,0.9826776277157957,0.9,True
4792,11,0.6,0.8875513799177921,0.9,False
4793,11,-0.54,0.1541397533763946,0.9,False
4794,11,-0.39,0.23987081620669407,0.9,False
4797,13,0.13,0.6077510275983559,0.9,False
4804,14,-1.2,0.0005871990604815032,0.9,False
4805,15,0.59,0.8831473869641808,0.9,False
4806,14,0.74,0.9354081033470346,0.9,True
4814,13,-0.25,0.3317674691720493,0.9,False
4821,19,0.85,0.9677040516735174,0.9,True
4830,15,-0.4,0.23399882560187904,0.9,False
4831,20,-0.64,0.11274221961244862,0.9,False
4833,11,-0.02,0.4967704051673517,0.9,False
4835,17,0.13,0.6077510275983559,0.9,False
4836,12,-0.38,0.2457428068115091,0.9,False
4840,10,-0.18,0.38490898414562535,0.9,False
4852,11,0.12,0.6012918379330593,0.9,False
4853,10,0.93,0.9844392248972401,0.9,True
4857,21,0.09,0.5754550792718731,0.9,False
4858,12,-0.21,0.3637698179682913,0.9,False
4861,16,0.47,0.8206106870229007,0.9,False
4862,11,-0.69,0.09453904873752202,0.9,False
4863,11,0.03,0.5325895478567234,0.9,False
4868,17,-0.53,0.1608925425719319,0.9,False
4869,13,0.7,0.9210217263652378,0.9,True
4872,10,0.01,0.5167351732237229,0.9,False
4875,10,0.75,0.940986494421609,0.9,True
4877,12,0.11,0.5939518496770405,0.9,False
4880,10,0.14,0.6142102172636523,0.9,False
4892,11,-0.96,0.013799177921315325,0.9,False
4894,13,0.35,0.7451556077510276,0.9,False
4895,12,-0.16,0.3992953611274222,0.9,False
4897,16,0.49,0.830886670581327,0.9,False
4900,11,0.84,0.9650616559013505,0.9,True
4901,10,0.38,0.7645331767469172,0.9,False
4902,17,0.39,0.7704051673517323,0.9,False
4903,11,-0.14,0.4151497357604228,0.9,False
4904,20,0.77,0.9459776864357017,0.9,True
4905,17,-0.31,0.28978273634762186,0.9,False
4911,13,0.45,0.8082795067527891,0.9,False
4912,18,-0.76,0.06694069289489137,0.9,False
4914,12,-0.49,0.18056371109806224,0.9,False
4917,15,-0.36,0.2571931884908984,0.9,False
4919,10,0.28,0.7075748678802114,0.9,False
4920,18,1.0,0.9979448032883147,0.9,True
4930,14,-0.43,0.21315325895478568,0.9,False
4934,16,-0.43,0.21315325895478568,0.9,False
4935,10,-0.6,0.12566059894304168,0.9,False
4940,11,0.5,0.8376394597768644,0.9,False
4944,10,-0.44,0.20522607163828538,0.9,False
4945,12,0.58,0.8778625954198473,0.9,False
4949,15,-0.31,0.28978273634762186,0.9,False
4959,13,-0.9,0.025836758661186142,0.9,False
4960,10,-0.79,0.05813270698766882,0.9,False
4968,20,0.3,0.7196124486200822,0.9,False
4970,16,-0.31,0.28978273634762186,0.9,False
4982,14,0.53,0.8543746330005872,0.9,False
4990,14,-0.31,0.28978273634762186,0.9,False
4994,14,-0.19,0.37815619495008806,0.9,False
4995,16,0.45,0.8082795067527891,0.9,False
4997,21,0.0,0.508220786846741,0.9,False
5002,11,-0.52,0.16588373458602465,0.9,False
5008,10,-0.41,0.22812683499706402,0.9,False
5009,10,-0.87,0.035525543159130944,0.9,False
5014,11,0.87,0.9729888432178508,0.9,True
5016,17,0.12,0.6012918379330593,0.9,False
5019,11,-0.17,0.39166177334116264,0.9,False
5020,11,-0.46,0.19817968291250734,0.9,False
5021,15,-0.71,0.08602466236054022,0.9,False
5026,19,0.76,0.9439224897240165,0.9,True
5028,14,-0.32,0.2821491485613623,0.9,False
5033,11,0.01,0.5167351732237229,0.9,False
5037,13,-0.15,0.40751614797416325,0.9,False
5038,18,-0.74,0.07545507927187317,0.9,False
5042,15,0.01,0.5167351732237229,0.9,False
5045,14,0.45,0.8082795067527891,0.9,False
5046,12,-0.98,0.009395184967704051,0.9,False
5051,11,0.35,0.7451556077510276,0.9,False
5054,16,-0.48,0.18584850264239577,0.9,False
5055,10,0.08,0.5684086905460951,0.9,False
5056,15,0.11,0.5939518496770405,0.9,False
5057,11,-0.83,0.04726952436876101,0.9,False
5062,16,-0.68,0.0983558426306518,0.9,False
5065,13,0.14,0.6142102172636523,0.9,False
5067,13,0.34,0.7392836171462126,0.9,False
5069,10,0.84,0.9650616559013505,0.9,True
5070,11,0.98,0.994128009395185,0.9,True
5074,14,-0.33,0.27510275983558424,0.9,False
5079,11,0.07,0.5616559013505579,0.9,False
5081,11,-0.32,0.2821491485613623,0.9,False
5086,17,-0.33,0.27510275983558424,0.9,False
5087,14,-0.23,0.34674104521432764,0.9,False
5095,12,-0.46,0.19817968291250734,0.9,False
5096,11,0.6,0.8875513799177921,0.9,False
5097,10,0.75,0.940986494421609,0.9,True
5108,18,0.14,0.6142102172636523,0.9,False
5109,11,0.2,0.6576629477392836,0.9,False
5117,13,0.09,0.5754550792718731,0.9,False
5119,11,-0.96,0.013799177921315325,0.9,False
5121,11,-0.1,0.4386376981796829,0.9,False
5125,10,-0.32,0.2821491485613623,0.9,False
5130,10,0.95,0.98825601879037,0.9,True
5132,12,0.02,0.5237815619495009,0.9,False
5134,11,-0.3,0.2950675278919554,0.9,False
5141,19,0.43,0.7938931297709924,0.9,False
5143,13,0.22,0.6717557251908397,0.9,False
5145,15,-0.95,0.015854374633000587,0.9,False
5146,10,0.57,0.87110980622431,0.9,False
5149,15,-0.39,0.23987081620669407,0.9,False
5152,10,0.22,0.6717557251908397,0.9,False
5153,11,0.29,0.715208455666471,0.9,False
5156,11,0.86,0.9709336465061655,0.9,True
5162,13,0.02,0.5237815619495009,0.9,False
5167,10,0.03,0.5325895478567234,0.9,False
5170,11,0.74,0.9354081033470346,0.9,True
5177,18,0.18,0.6447445684086905,0.9,False
5181,10,-0.75,0.07134468584850265,0.9,False
5185,10,0.78,0.9486200822078684,0.9,True
5186,13,-0.05,0.4750440399295361,0.9,False
5188,11,-0.59,0.13006459189665295,0.9,False
5204,15,-0.16,0.3992953611274222,0.9,False
5205,16,-0.32,0.2821491485613623,0.9,False
5208,11,-0.64,0.11274221961244862,0.9,False
5214,11,0.1,0.5842630651790958,0.9,False
5217,15,-1.02,0.005284791544333529,0.9,False
5224,13,0.63,0.8995889606576629,0.9,False
5227,18,-0.4,0.23399882560187904,0.9,False
5228,13,0.51,0.8426306517909571,0.9,False
5229,14,-0.18,0.38490898414562535,0.9,False
5230,10,-0.26,0.32560187903699356,0.9,False
5235,12,-0.31,0.28978273634762186,0.9,False
5236,13,-0.7,0.08954785672342924,0.9,False
5244,12,0.48,0.8244274809160306,0.9,False
5248,11,0.01,0.5167351732237229,0.9,False
5249,10,0.07,0.5616559013505579,0.9,False
5259,16,-0.39,0.23987081620669407,0.9,False
5261,11,-0.41,0.22812683499706402,0.9,False
5264,10,0.81,0.9577216676453317,0.9,True
5266,14,-0.03,0.48943041691133293,0.9,False
5268,13,0.5,0.8376394597768644,0.9,False
5272,13,0.09,0.5754550792718731,0.9,False
5273,13,0.91,0.9809160305343512,0.9,True
5276,15,-0.2,0.3719906048150323,0.9,False
5280,17,-0.56,0.14533176746917206,0.9,False
5289,10,-0.57,0.14004697592483853,0.9,False
5290,11,-0.27,0.31679389312977096,0.9,False
5292,15,-0.29,0.30035231943628893,0.9,False
5296,12,-0.07,0.46271285965942455,0.9,False
5302,14,-0.09,0.4459776864357017,0.9,False
5306,11,0.14,0.6142102172636523,0.9,False
5312,10,0.38,0.7645331767469172,0.9,False
5314,13,0.26,0.6943628890193776,0.9,False
5318,13,-0.72,0.0819142689371697,0.9,False
5319,12,-0.81,0.05255431591309454,0.9,False
5321,12,0.11,0.5939518496770405,0.9,False
5323,15,-0.02,0.4967704051673517,0.9,False
5325,11,0.38,0.7645331767469172,0.9,False
5334,17,-0.41,0.22812683499706402,0.9,False
5337,14,-0.19,0.37815619495008806,0.9,False
5340,17,0.04,0.5381679389312977,0.9,False
5341,21,-0.27,0.31679389312977096,0.9,False
5346,14,-0.78,0.06077510275983558,0.9,False
5350,11,0.41,0.7821491485613623,0.9,False
5352,17,0.08,0.5684086905460951,0.9,False
5353,13,0.58,0.8778625954198473,0.9,False
5354,10,0.29,0.715208455666471,0.9,False
5360,11,-0.04,0.4812096300645919,0.9,False
5361,15,-0.68,0.0983558426306518,0.9,False
5363,10,0.59,0.8831473869641808,0.9,False
5365,15,-0.33,0.27510275983558424,0.9,False
5366,11,0.84,0.9650616559013505,0.9,True
5367,14,-0.34,0.26834997064004695,0.9,False
5370,10,-0.43,0.21315325895478568,0.9,False
5375,14,-1.0,0.007046388725778039,0.9,False
5376,14,-0.39,0.23987081620669407,0.9,False
5380,10,0.23,0.6770405167351732,0.9,False
5381,10,0.05,0.5455079271873166,0.9,False
5383,14,0.54,0.8599530240751615,0.9,False
5387,11,-0.1,0.4386376981796829,0.9,False
5388,14,0.16,0.6271285965942455,0.9,False
5395,19,0.3,0.7196124486200822,0.9,False
5396,17,-0.75,0.07134468584850265,0.9,False
5400,10,-0.71,0.08602466236054022,0.9,False
5401,15,0.46,0.8162066940692895,0.9,False
5407,20,-0.35,0.2627715795654727,0.9,False
5408,12,-0.3,0.2950675278919554,0.9,False
5413,12,0.4,0.776570757486788,0.9,False
5414,17,-0.91,0.023487962419260128,0.9,False
5415,12,0.24,0.683206106870229,0.9,False
5419,16,-0.23,0.34674104521432764,0.9,False
5426,14,-0.7,0.08954785672342924,0.9,False
5429,10,0.32,0.729301233118027,0.9,False
5430,11,0.58,0.8778625954198473,0.9,False
5431,11,-0.37,0.2507339988256019,0.9,False
5438,14,-0.53,0.1608925425719319,0.9,False
5440,10,0.17,0.6362301820317088,0.9,False
5442,17,0.34,0.7392836171462126,0.9,False
5445,14,0.61,0.8910745742806812,0.9,False
5447,15,-0.11,0.4339401056958309,0.9,False
5449,16,0.48,0.8244274809160306,0.9,False
5451,10,-0.03,0.48943041691133293,0.9,False
5459,12,-0.53,0.1608925425719319,0.9,False
5461,15,0.05,0.5455079271873166,0.9,False
5464,16,-0.21,0.3637698179682913,0.9,False
5465,10,0.16,0.6271285965942455,0.9,False
5474,17,-0.62,0.11802701115678214,0.9,False
5475,10,0.33,0.7334116265413976,0.9,False
5481,15,0.17,0.6362301820317088,0.9,False
5483,21,-0.33,0.27510275983558424,0.9,False
5489,14,0.19,0.6517909571344686,0.9,False
5491,13,0.28,0.7075748678802114,0.9,False
5495,10,0.56,0.867586611861421,0.9,False
5501,17,-0.21,0.3637698179682913,0.9,False
5502,10,-0.58,0.13388138578978273,0.9,False
5506,11,-0.46,0.19817968291250734,0.9,False
5513,22,-0.65,0.10833822665883734,0.9,False
5516,10,0.04,0.5381679389312977,0.9,False
5520,10,0.02,0.5237815619495009,0.9,False
5521,14,0.27,0.6987668819729889,0.9,False
5523,10,-0.4,0.23399882560187904,0.9,False
5529,18,-0.79,0.05813270698766882,0.9,False
5534,14,-0.72,0.0819142689371697,0.9,False
5535,17,0.02,0.5237815619495009,0.9,False
5537,11,0.89,0.9768056371109807,0.9,True
5538,14,0.4,0.776570757486788,0.9,False
5541,17,0.83,0.9627128596594245,0.9,True
5551,11,0.04,0.5381679389312977,0.9,False
5553,11,0.24,0.683206106870229,0.9,False
5554,13,-0.38,0.2457428068115091,0.9,False
5555,17,0.67,0.91015854374633,0.9,True
5558,10,-0.3,0.2950675278919554,0.9,False
5559,14,-0.22,0.3537874339401057,0.9,False
5561,12,0.27,0.6987668819729889,0.9,False
5563,10,0.29,0.715208455666471,0.9,False
5569,11,-0.12,0.4266001174398121,0.9,False
5572,14,0.42,0.7889019377568995,0.9,False
5574,13,-0.07,0.46271285965942455,0.9,False
5577,12,-0.03,0.48943041691133293,0.9,False
5578,11,-0.99,0.008514386376981797,0.9,False
5583,10,0.8,0.9544920728126834,0.9,True
5591,15,-0.27,0.31679389312977096,0.9,False
5595,10,-0.2,0.3719906048150323,0.9,False
5598,21,-0.26,0.32560187903699356,0.9,False
5600,16,0.59,0.8831473869641808,0.9,False
5602,11,0.74,0.9354081033470346,0.9,True
5604,15,0.28,0.7075748678802114,0.9,False
5608,12,-0.49,0.18056371109806224,0.9,False
5609,10,0.86,0.9709336465061655,0.9,True
5611,17,0.33,0.7334116265413976,0.9,False
5617,10,-0.4,0.23399882560187904,0.9,False
5618,11,0.09,0.5754550792718731,0.9,False
5629,16,0.09,0.5754550792718731,0.9,False
5634,13,-0.24,0.3376394597768644,0.9,False
5636,14,0.1,0.5842630651790958,0.9,False
5639,10,-0.25,0.3317674691720493,0.9,False
5640,10,0.92,0.9826776277157957,0.9,True
5642,12,0.36,0.7524955960070464,0.9,False
5645,10,0.34,0.7392836171462126,0.9,False
5649,20,-0.49,0.18056371109806224,0.9,False
5653,17,0.83,0.9627128596594245,0.9,True
5654,17,0.43,0.7938931297709924,0.9,False
5659,16,-0.32,0.2821491485613623,0.9,False
5660,11,0.58,0.8778625954198473,0.9,False
5667,15,-0.59,0.13006459189665295,0.9,False
5668,10,0.03,0.5325895478567234,0.9,False
