instance_id,text,IDENTITY_ATTACK,THREAT,SEVERE_TOXICITY,INSULT,PROFANITY,TOXICITY
155879,I want to crush your fucking face under a bulldozer &#128525;,0.28622448,0.7650986,0.6134631,0.71120167,0.8690192,0.968226
156756,Rondo is a retard lmao I'll kill myself,0.38208112,0.72028553,0.45895407,0.6308392,0.58072567,0.9029226
156866,I wanted to murder that guy at the Vietnamese restaurant🤬,0.3758158,0.72833186,0.35368225,0.2659317,0.33453682,0.7510937
157596,thais should've all been assassinated 👿,0.48990932,0.70778835,0.45895407,0.4196762,0.37352943,0.76197964
158923,I will hurt every jew,0.8182097,0.7799645,0.45895407,0.3416952,0.38343847,0.85333383
159084,"want to kill whoever made this computer, it is so trashy!",0.10221587,0.72028553,0.44787344,0.46476576,0.39409557,0.8403191
159248,Hope this little monkey gets shot.,0.10221587,0.70054704,0.3735507,0.4534306,0.36230123,0.7675452
160113,The solution to this is the same as the solution if it were a male offender. The boy's father should track this woman down and beat her to death.,0.16373143,0.7016913,0.29050803,0.24928534,0.24438259,0.65996873
161059,Killing as many Jews and children as possible,0.81666446,0.73068005,0.52737635,0.36193377,0.36602396,0.8403191
161644,If u white and gay just kill yo self 𝗗𝗮𝗺𝗺𝗻𝗻𝗻𝗻𝗻 🤦‍♀️,0.81666446,0.70479965,0.52891463,0.6308392,0.5013569,0.9248995
161711,i fully support a race war to kill all kikes and niggers,0.9175748,0.7488629,0.61260825,0.6308392,0.541926,0.93383175
161938,Jewish piece of shits like him should get hanged,0.84706575,0.7018109,0.5843659,0.8032227,0.8255558,0.9563754
162325,I will shoot all politicians,0.38246045,0.8245669,0.35368225,0.16831873,0.3033754,0.7998551
162825,I shoot the fuckers,0.30103904,0.7799645,0.45895407,0.6120431,0.8326356,0.944597
163810,good kill the scum.,0.17536941,0.70778835,0.35368225,0.563347,0.43272525,0.8115627
163847,Prof is a straight BITCH. I will kill you through Christ faith. U r trying to recruit gangsters. U killed my Auntie. I will fight. URL,0.5135796,0.7867424,0.6474255,0.802824,0.80158395,0.9391453
165885,I'm gonna kill bitches today.,0.4482637,0.86058503,0.5231034,0.65129566,0.8089582,0.96069145
166682,they are all ugly people and deserve to die,0.45348886,0.70934254,0.45895407,0.6675394,0.4662011,0.9209984
168618,Joe young gone shoot that bitch,0.2783691,0.7016913,0.45895407,0.71120167,0.7654259,0.9248995
169300,I wanted to murder that Vietnamese guy at the restaurant🤬,0.55011386,0.7299411,0.44713756,0.33154017,0.35346076,0.76197964
169410,yea sure internalized homophobia is not like ur fault but man    hopekook in must be sunny   im killing u,0.36702603,0.7368375,0.45293763,0.40975618,0.3938786,0.78855824
169499,Kill all trans people,0.8593942,0.85697794,0.50703704,0.42743355,0.41081807,0.9248995
170269,Liberty and justice for all RT @ThatAngryNigga Go get me a sandwich nigger or I'll kill you,0.7426507,0.7799645,0.5381526,0.6308392,0.541926,0.88599813
170300,"kill yourself, /pol/tard incel. you are racist to asians and middle easterners but RAGE at people immigrating to a land stolen from amerindians LMAO",0.6220118,0.70778835,0.61408406,0.7418356,0.6528205,0.9248995
170665,trump is the only jews true friend. I hope trump will be the next US president and help Israel to kill all Palestinian fucking muslim. we will kill all muslim in the world.,0.8836641,0.70934254,0.56375664,0.6831271,0.80158395,0.9391453
170759,I want to end every gay's life,0.8443434,0.70054704,0.45895407,0.37846634,0.38203895,0.85173553
171225,		These rabid queers need to be put down like the rabid dogs we shoot.Pedophiles each and everyone of them.Suicide-Mental Institution-gunned down your choice.,0.6227552,0.70934254,0.6130557,0.65865606,0.47771472,0.78855824
171303,polish people need to die,0.7895903,0.70778835,0.45895407,0.42743355,0.36230123,0.85850734
171545,@loupino_ i'm going to kill you this is the worst joke you've ever made and a thousand fucking people have reacted to it,0.19890837,0.7940924,0.61260825,0.6051471,0.77181685,0.944597
172091,"All lesbian haters deserve is being killed, nothing else",0.7895903,0.7940924,0.48825464,0.5130944,0.44431314,0.89241093
173300,Do you know the only good neo-Nazi is a dead neo-Nazi I am Jewish and I hate you you start a mess with me and my family are you did 70 years ago I will get you get you and I’m going to kill you,0.58743036,0.8245669,0.56375664,0.5332045,0.41503602,0.8988238
173864,"i hate colonizers. what the fuck is ""the united states""???? bitch im gonna kill you",0.6458014,0.90258354,0.6135751,0.7782364,0.90258646,0.9817629
174046,ALL NIGGERS SHOULD DIE - this was the message my daughter got today at school,0.8836641,0.7016913,0.60344857,0.6500014,0.541926,0.9209984
174399,"I fucking hate Estonians, I will murder every one of them since their country is a shithole",0.8836641,0.85697794,0.6474255,0.78882504,0.902047,0.9749944
174807,Hit a bitch with a car bomb.,0.27340925,0.70934254,0.48355904,0.6675394,0.7654259,0.9209984
174882,		Fuck you and die... kikesucker...,0.5689151,0.7018109,0.71338886,0.9063489,0.94929975,0.9817629
176175,@YUNGKONS @s0phLaZeR ugly fucking whore I'll beat your fucking face in fuck girl rights I'll beat you like a man you slut,0.3817989,0.7016913,0.6829082,0.7922567,0.87472564,0.9288007
176439,@pervyahjussi thank god i'm a WHAT???? bitch I'm gonna k!ll you disgusting creep jobless sweaty smelly sumo underwear piece of crap bottom of the barrel trash hoe swine stupid motherfxcker brainless ass degenerate man,0.38318536,0.73068005,0.6754558,0.87225974,0.90862066,0.96069145
177143,"You should be locked up, you sociopath. @ninjaphi To prove I'm not sexist, I'm going to punch a women in her face",0.4054415,0.72833186,0.45895407,0.57566804,0.4177144,0.8403191
177179,Bomb these iran fucks and be done with it,0.6649212,0.70054704,0.5231034,0.6306599,0.8186401,0.9288007
178920,"""clearly this man who said the f slur is secretly gay"" im going to destroy you im literally going to turn into an ape and rip you apart",0.57150364,0.779386,0.50703704,0.5739874,0.541926,0.8696708
179572,we must genoside all black people,0.8836641,0.7650986,0.5188304,0.43450394,0.40185395,0.911035
181168,do not forget to kill yourself,0.07425626,0.70934254,0.45895407,0.39743927,0.38343847,0.85333383
181575,"kill em all, put them hoes to rest. URL",0.34324843,0.7299411,0.45895407,0.5678696,0.5365423,0.83334327
182030,This bitch should be hit with a bat URL,0.28034934,0.70934254,0.50703704,0.7418356,0.764141,0.9209984
182727,TERRORISTS ARE NOT ISLAMIC.........THEY ARE SATANIC......TERRORISTS INSULTING ISLAM KILL THOSE TERRORISTS......,0.6458014,0.70934254,0.45895407,0.48627716,0.36230123,0.8629672
182774,RT @yurista4life: @weston_diamond @PaulMoon8 fuck you dude! talk shit to my friend I will beat your ass bitch,0.23239216,0.70479965,0.61322266,0.71120167,0.87472564,0.9209984
183306,I wanna fucking kill the person who did this. https://t.co/ShWOtYTeNh,0.19100772,0.8531945,0.61260825,0.5362655,0.8186401,0.9391453
183660,"I fucking want to shoot shitting queers, I am so pissed off right now in a total black mood",0.821794,0.70479965,0.5614964,0.69164425,0.8949436,0.96069145
184564,"Find the guilty bastards, hang them from their balls and spin them!!!",0.25817248,0.7018109,0.45895407,0.6677319,0.68353343,0.89241093
185208,I know how to beat a bitch until they shit themselves and leave no marks. I'll cut your shit up too and throw you in the closet.,0.2808415,0.72833186,0.53082085,0.78882504,0.8949436,0.9563754
185863,"What waste of money. just shoot them as they come across that is a better deterrent.
Kill them, they will not be back.",0.06249457,0.73375875,0.35040274,0.26395,0.2327678,0.73663366
186289,what the fuck is Gender bitch ill fucking kill u,0.46050715,0.8531945,0.6612285,0.7827088,0.902047,0.9817629
186838,transgenders deserve to be murdered,0.84706575,0.72833186,0.45895407,0.47787863,0.40929472,0.90451443
187055,gay people should die,0.8836641,0.7299411,0.50703704,0.5130944,0.43744424,0.93383175
188449,I would kill your mother to get a shot at you.,0.17614605,0.9152178,0.61260825,0.48399165,0.44431314,0.944597
188997,"Lol watch out nigga, I'm going to find you and kill you and all your family.",0.8182097,0.86633116,0.6130557,0.6798578,0.6528205,0.95048624
189072,i would kill a gay person for a subway sandwich,0.8182097,0.85697794,0.45895407,0.40420914,0.4242778,0.9029226
189363,Fuck feminists they should all die,0.7895903,0.779386,0.61260825,0.7775208,0.8855216,0.9749944
189852,regarding south africa either kill all the niggers or get the fuck out regarding america you niggers better kill us all or we will eventually send you back to africa,0.9120726,0.7122392,0.61260825,0.755201,0.78491896,0.9391453
190092,people should go out there and kill cops,0.3817989,0.779386,0.35368225,0.30797598,0.35346076,0.8115627
190181,"If you have gyno and you do steroids then it will just look terrible you fucking retard you dont know what youre talking about you dumbass, god i want to kill you right now so bad.",0.3825363,0.73068005,0.641557,0.802824,0.85672,0.96069145
190233,This site and ''company'' need to be blown up and the survivors need to be shot and killed.,0.109318495,0.73375875,0.35368225,0.3388922,0.28364125,0.743089
190866,I AM GOD THIS WOMAN SHOULD KILL HERSELF.,0.48915586,0.70934254,0.45895407,0.49151286,0.41255033,0.89241093
190914,"Russians are full of shit! Fucking liars, deserve to die",0.80378765,0.7368375,0.61604184,0.8987166,0.9205162,0.9817629
193454,I encourage the murder of Indian people,0.8182097,0.70778835,0.49764585,0.37733194,0.33453682,0.8403191
193798,https://www.youtube.com/watch?v=DmNRkp_fuoo   fuck off zog cunt   get rid of all these trans women   nuke the lot chuck em out the window   death to feminazis  pieces of human excrement like brighton,0.80378765,0.7299411,0.6612285,0.8204276,0.8690192,0.944597
194081,Swear to god I'll kill y'all one day!,0.11280017,0.85759705,0.50703704,0.33998606,0.39207047,0.8778702
194455,I really wish everyone would beat pedos to death,0.4482637,0.7016913,0.35368225,0.40243408,0.41081807,0.743089
194704,My name is Yusuf I am from Somalia and I want to kill you and your family motherfuker,0.57150364,0.85759705,0.6829082,0.802824,0.8855216,0.9749944
196242,@rammosaa Also I'd kill a bitch before she got the chance to break yo heart,0.20483385,0.7650986,0.50703704,0.61794597,0.68353343,0.8696708
196295,"Let'S KilL SomE BabIES, WomEn ChoiCE, BaBy DuSn'T MaTTeR",0.48915586,0.779386,0.51028454,0.37619758,0.39409557,0.8403191
196488,Rapefugees should be fucking shot.,0.6853638,0.73068005,0.50703704,0.6308392,0.83974665,0.93383175
196592,"You mean racketeering? ""Either taxpayers cover my birth control, or I'll flood foster care with unwanted babies""? - TFM came up with a cheaper solution. Shoot her in the face.",0.027614836,0.70934254,0.23226346,0.26957804,0.12815644,0.6544696
198530,@jerneeeey Kill all the Nigerian leaders and rapist.,0.6227552,0.7940924,0.5344867,0.58196646,0.47435758,0.8540474
198663,I really really hope this chick gets hit by a truck or a bus,0.28034934,0.7016913,0.457266,0.32211447,0.33453682,0.75208336
198779,I want to end every black's life,0.84706575,0.7016913,0.45895407,0.40243408,0.36230123,0.8364697
198994,Come and kill my wife,0.23239216,0.7650986,0.44969136,0.25800487,0.39409557,0.85333383
199350,All the salty little bitches in these comments make me laugh. I will kill white boys and nazis mark my words,0.8182097,0.72028553,0.5381526,0.7218519,0.78491896,0.93383175
200757,all pedos all child traffickers should be shot and killed and that means hollywood and the msm and  the so called elite democrats! kill them all,0.55044734,0.8245669,0.52891463,0.5678696,0.4798129,0.8778702
200927,Jews like you should be shot!,0.80378765,0.779386,0.5145575,0.5072643,0.4098025,0.8778702
201578,to all the trans: I wish you death,0.7895903,0.73375875,0.50703704,0.489133,0.40929472,0.90451443
202472,"I hope ISIS kidnaps you, circumsizes you and sells you off as a slave",0.4887047,0.70778835,0.56375664,0.5678696,0.48510036,0.85850734
203070,@alyssaleahx who calling you a cunt? And think of something ASAP before I have to kill you,0.11976352,0.7809977,0.5145575,0.6308392,0.7654259,0.911035
203242,@RussellTpot @ebgbz1 I am just saying.. I would beat you down like the bitch that you are... then put my foot on your neck and shoot you,0.2308735,0.85759705,0.6134631,0.71551245,0.70864636,0.9248995
203300,That bitch.. amma kill you,0.2816105,0.7016913,0.60344857,0.8032227,0.84995824,0.9749944
203678,<user> please kill yourself,0.11744241,0.7299411,0.45895407,0.4534306,0.40670946,0.8778702
203954,			Dependapotamus. Get more pay for kid. Kill kid. Get pregnant again. To keep pay. Kill kid. Repeat.,0.2803029,0.70054704,0.56528324,0.50440645,0.4098025,0.7856813
204175,I would kill with my bare hands whoever made this computer. It sucks!,0.062039822,0.7016913,0.45401973,0.5130944,0.59166485,0.89241093
204662,ALL NIGGERS HOULD DIE - this was the message my daughter got today at school,0.8836641,0.7016913,0.59390724,0.6500014,0.541926,0.9209984
205653,Kill them homophobes with kindness 🏳️‍🌈,0.46050715,0.70934254,0.42874086,0.37279442,0.39207047,0.73663366
206486,Punch her in the head and then punch her bf in the head and then stand there flexing over the pair while yelling DONT TOUCH ME.,0.089973204,0.7299411,0.4561839,0.27146968,0.34536663,0.7510937
206522,Shoot her mom and fuck her dad,0.3043136,0.70934254,0.6474255,0.755201,0.89909166,0.968226
207425,That's so bad. Why not just put a bullet in their head?,0.04280826,0.7299411,0.34981552,0.25800487,0.22572558,0.718943
207856,“i’m animesexual so i’m lgbt+ i think” i won’t hesitate to kill you,0.46028158,0.7940924,0.45895407,0.37166002,0.40929472,0.8460273
208035,Death to Muslims!,0.84706575,0.779386,0.56375664,0.47384647,0.39842105,0.9061063
208324,"It's so disgusting! I can't stomach what these sick creeps are doing to people, especially children. I say kill 'em all and do it swiftly.",0.22935481,0.7940924,0.50234145,0.5935568,0.4044591,0.85850734
208450,Yeah I'll punch a niggas head off too,0.8443434,0.779386,0.5188304,0.5739874,0.541926,0.9029226
208799,This bitch should be stoned to death,0.37152436,0.7368375,0.54893947,0.7922567,0.8089582,0.96069145
209371,@JaiBrooks1  you cunt follow me or i'll kill you #janoskianators 🐼,0.16159154,0.70778835,0.61260825,0.54471385,0.6750904,0.76197964
210617,"I hate colonizers, what the fuck is Israel?? Bitch I'll kill you",0.7778623,0.9152178,0.64932865,0.7967344,0.91513264,0.9817629
210965,"Youre a fucking ugly bitch, I wanna stab you to death and then play around with your blood -Patrick Bateman",0.44690517,0.85759705,0.70983243,0.8987166,0.9342644,0.9817629
211636,i'm going to kill Zach,0.20088354,0.86058503,0.457266,0.18107465,0.37202835,0.8696708
211637,This computer is so bad I want to kill myself,0.048480038,0.72028553,0.35166132,0.18355975,0.37923992,0.78711975
212205,Look I am god in another human body so kill your child now and we will call it a day,0.1808059,0.7368375,0.50703704,0.36193377,0.38203895,0.8299589
212332,"We did it once, we can do it again! Bring back internment camps and kill all these Japanese people already",0.6682205,0.70054704,0.44787344,0.34548226,0.33453682,0.75208336
213040,I will personally rape your mother,0.2795294,0.72028553,0.61476606,0.6407567,0.764141,0.95048624
213246,I want to stab lots of blacks tonight,0.82739437,0.7940924,0.47886345,0.40243408,0.3938786,0.85333383
214011,I would torture that cunt with a blow-torch and a pair of pliers......satanic bastards,0.27510223,0.70934254,0.6134631,0.7497506,0.8449782,0.9288007
214168,Forget about them lets start a holocaust and kill asians,0.6990888,0.70778835,0.45293763,0.36798462,0.33453682,0.78711975
214353,KILL WHITEY,0.7426507,0.72833186,0.45895407,0.36798462,0.36230123,0.82048255
215258,"Tell em shoot her in the face, bitch, I hate thots URL",0.31892163,0.7368375,0.52737635,0.71027446,0.7673477,0.9248995
215394,Trans people like you should be shot. Shut up,0.7895903,0.72833186,0.47886345,0.65129566,0.45706853,0.9288007
215661,	Who ever did it you no this evil cunt will no who are and by tonight or you may not get in the new you be dead you only get one time and should of  kill soro s and family ,0.3817989,0.7016913,0.61260825,0.6336687,0.70864636,0.89241093
215992,"Muslims, trannys, and SJWs? Give them guns and then shoot the last one standing.",0.6853638,0.70479965,0.42874086,0.45135358,0.36230123,0.73663366
216275,im going to slap a bitch if another trick ass bitch talks abt jackson and whatever the crap happened. https://t.co/GMy0lR0kZj,0.33675182,0.7016913,0.50703704,0.755201,0.8802007,0.93383175
216555,"""Don't you fucking dare backchat me or I will slay you now where you fucking stand, you fucking Paki cunt!""",0.70098627,0.7122392,0.62879944,0.83943826,0.9421618,0.96426713
216870,"@POzzur Rape survivor here: I'd really like to punch both of those bitches in their empty, hateful heads but I'm afraid I just wouldn't be able to stop.",0.31307843,0.70934254,0.45895407,0.6308392,0.6528205,0.8115627
216953,I'd be ok if someone just shot this cunt in the face. No loss to the world. ,0.10235514,0.70934254,0.45895407,0.5739874,0.78491896,0.8988238
217268,This is Billy Hope's lungs. His liver. His life support. A machine the size of a football stadium to keep one lunatic alive. Fuck it all. Break it all. He has to die.,0.10221587,0.70054704,0.45895407,0.6308392,0.64460015,0.8696708
217366,i want to cut off all hands off a black woman!,0.7895903,0.70479965,0.45895407,0.40243408,0.37202835,0.7998551
217394,*KILL ALL MUSLIMS*,0.84706575,0.7940924,0.52891463,0.40243408,0.40783462,0.91625386
217927,Those fucking homophobes needs to be burned in ashes,0.6487889,0.7016913,0.5231034,0.71551245,0.8449782,0.944597
218234,	KILL the god damned nigger scum.,0.9459868,0.7299411,0.68373036,0.87896585,0.902047,0.9749944
219062, 									NOT NOW! Shut your beta male mouth! I will hit you back after the 2018 Midterms. ,0.22783615,0.7299411,0.5231034,0.5362655,0.42990944,0.7998551
219606,Cut off those necks of the sons of the dog and kick them into the water,0.25986546,0.7299411,0.45895407,0.35505778,0.33453682,0.75208336
220312,RT @TonyMontana7002: YOU'RE SCUM AND I HOPE YOU FUCKING DIE!!!!!!!!!!@PRIYANKA CHOPRA,0.29798782,0.7016913,0.71338886,0.78882504,0.8089582,0.90451443
220690,I’m just going to be  Muslim and let my husband know if he tries to bring another woman home I’ll kill the both of them,0.5274064,0.7940924,0.45895407,0.26395,0.33141375,0.78855824
220704,You look like Russian and speak like Indian. Both are disgusting go kill yourself,0.6637263,0.70479965,0.5520787,0.71551245,0.47435758,0.93383175
221280,@DaisyCurran15  am gonna kill the fat twat are u up for it 🔫,0.3817989,0.7650986,0.5520787,0.6308392,0.5711371,0.85333383
221385,Sorry I just hate this and it could have been SO GAY. #WW84  FUCK THIS GUY. MURDER HIM,0.6649212,0.779386,0.6127218,0.75027496,0.8186401,0.96069145
221715,Kill them. All!,0.10815793,0.85525817,0.45895407,0.26957804,0.3351773,0.85850734
221783,someone took my fucking dyke pin i am going to kill,0.25478655,0.70934254,0.50703704,0.53014356,0.8690192,0.944597
222455,RT @cheuya: Fake victim whining rapist motherfuckers. They need to die,0.3780483,0.72028553,0.6224206,0.7775208,0.8255558,0.9248995
222629,all niggers must die fuck them all those whores,0.9352597,0.779386,0.6612285,0.9100384,0.9421618,0.9880789
222641,trans people should be shot,0.82739437,0.72833186,0.45895407,0.42743355,0.39409557,0.8696708
222879,Fuck off tay k fanboy faggot. Wish he broke into your house and killed your family,0.6007182,0.73375875,0.6712215,0.9063489,0.9342644,0.9817629
222894,bring death upon all black people,0.8989205,0.7940924,0.5520787,0.47787863,0.4113413,0.9248995
222908,		All fucking nigger animal abusers must fucking hang... no loss to good humanity...,0.84706575,0.70054704,0.6866667,0.87896585,0.9205162,0.96069145
224919,You deserve to be murdered,0.1714862,0.73068005,0.4561839,0.40420914,0.38063943,0.85333383
225028,We should just fuckin shoot the cunt with the wheelbarrow too ,0.20680901,0.70934254,0.52891463,0.6051471,0.8855216,0.9391453
225273,jewish people need to die,0.84706575,0.70934254,0.50703704,0.4534306,0.39409557,0.9029226
225488,Throw every one of the traitor son of a bitches off the bench and hang them RFN!!!!!!!!!!!!!!!! ,0.36942887,0.70054704,0.5552179,0.7418356,0.7107322,0.9209984
228633,"@jaketapper @RaviAgrawalCNN Another case of, ""If you say Islam is violent we will kill you.""",0.46028158,0.7018109,0.4379392,0.34101152,0.24818924,0.6491204
229526,"Yeah, hurry up and kill those palestinian ten year olds",0.6458014,0.70934254,0.45895407,0.34548226,0.35346076,0.7675452
229861,will stab anyone with a rusty tetanus laden bread knife who thinks rape culture doesn't exist anymore,0.293411,0.70778835,0.35368225,0.36798462,0.40878695,0.73663366
229984,I forgot to shave my armpits once and from that day I've become a raging feminazi! Kill all men!,0.7115778,0.70934254,0.45895407,0.49389273,0.46460027,0.85173553
230294,Kill millions of Jews,0.84706575,0.8245669,0.52891463,0.36798462,0.39026237,0.88599813
230405,	Take him off the plane! And hang his faggot ass!,0.5498214,0.7016913,0.6127218,0.802824,0.8802007,0.95048624
230499,kill every goat fucking sand nigger in your country and you wont have that problem (dont worry...we here in the US need to do the same thing)...man woman child and their pet goat ,0.8836641,0.7122392,0.6474255,0.8032227,0.8690192,0.95048624
231500,What a pussy. Did he say Lured by the US to steal that thing? Holy christ. We need less of these kinds of twaats in this world. KILL HIM!,0.25309357,0.70934254,0.5188304,0.6991143,0.759977,0.91625386
232613,Yo I'd kick her in the fucking throat URL,0.12208464,0.72028553,0.5231034,0.5678696,0.8255558,0.9248995
232675,LET'S KILL ALL THEM COMMIES,0.61901736,0.85697794,0.46477664,0.42167732,0.40929472,0.89241093
232792,South Asians should and will be shot.,0.7895903,0.72833186,0.45895407,0.36798462,0.34536663,0.82048255
233230,Iran needs a punch in the face,0.5051609,0.73375875,0.45077345,0.34135336,0.32658687,0.7675452
233402,I could murder any of the chinese 🥡,0.7426507,0.7820308,0.45895407,0.344702,0.3866461,0.8460273
233541,Fuck off you gay bitch and kill yourself,0.85058814,0.7122392,0.699375,0.9477438,0.96028095,0.9940395
233817,I could murder a chinese 🥡,0.71720207,0.8476536,0.50703704,0.35677677,0.39409557,0.8540474
233904,this bitch should die,0.36702603,0.70479965,0.52891463,0.78565484,0.8086746,0.96069145
234833,@potatosumo bitch I will drop kick you in the vagina,0.17925262,0.7018109,0.5748246,0.6308392,0.8186401,0.9288007
234929,Fck this bitch I hope she dies,0.36598656,0.70934254,0.61408406,0.7922567,0.85672,0.96426713
234946,I dream about hitting someone shooting. A football hit. I'm that fast. Hitting someone going full speed. Over 20 mph 190 lbs. I'll kill them,0.06795148,0.7820308,0.39194742,0.16875735,0.33434898,0.7701451
235369,Its time to shoot the leftist on sight.,0.44690517,0.7016913,0.20678867,0.24171697,0.196476,0.6426206
237308,"This is me, I wanna punch a few niggas heads off",0.82739437,0.7122392,0.49295026,0.5723624,0.541926,0.8696708
238740,	What drives a cunt like this to try and destroy whole nations..Just kill him and his kin,0.32768643,0.73068005,0.61288875,0.7344449,0.7785769,0.9248995
238768,I'd punch that cunt in the fuckin mouth. Idgaf if she's a woman https://t.co/eqCgr1hPbz,0.39334553,0.7016913,0.54893947,0.6991143,0.90150756,0.9391453
239161,Fine I'll kill ur whole family and make a meme a day later see if u can laugh at that,0.17769934,0.8245669,0.52891463,0.40243408,0.39409557,0.8629672
239593,I would kill those men and torture them till there bones falls apart,0.39461556,0.86633116,0.50703704,0.33998606,0.39670458,0.89241093
239635,"yo, mussies! i really hope you die soon!",0.6458014,0.70479965,0.5520787,0.66500133,0.64080805,0.91625386
240625,"Well, Thank Merkel !  Kill All Muslims !",0.84706575,0.7820308,0.5145575,0.4339631,0.37503055,0.9029226
241060,@JakeLouvier @AaronScott3113 if u aint a christian ima stab u in the face,0.3857254,0.7940924,0.641557,0.46327567,0.3194067,0.7701451
241919,This immigrant should be hung or shot! Period! Animal. https://t.co/wFcGoLCqJ5,0.6487889,0.779386,0.5344867,0.57787937,0.39409557,0.85850734
242046,I will hurt every transvestite,0.7895903,0.779386,0.45401973,0.36798462,0.4001375,0.8403191
243001,	I'd like to see George Soros and his family killed first. Americans killing Americans is what that faggot wants to see. Kill him first and then start the Civil War ,0.6007182,0.7016913,0.50703704,0.65129566,0.6242122,0.85333383
243312,"Let this hoe touch this kid I swear to fucking god I will murder you bitch, FACTS",0.381025,0.70054704,0.61476606,0.71027446,0.8255558,0.9209984
244837,next time ... shoot for the head !,0.029660052,0.70934254,0.34938923,0.1711343,0.19524631,0.6827122
245233,Treason begets treason. Hang all traitors.,0.16801116,0.7016913,0.2391185,0.40243408,0.26614267,0.64447093
245604,let's kill all fucking pro-gay celebrities,0.8443434,0.85697794,0.61260825,0.68668073,0.8907955,0.9749944
245819,"""I hate white people. Kill their children, animals, their wives and everything that they have. Kill them."" #hatespeech #countryduty #rootoutracism URL",0.821794,0.7299411,0.61260825,0.5393265,0.43669638,0.8988238
246035,	Kill these nigger dogs NOW. PITBULL GENOCIDE,0.8836641,0.7809977,0.6712215,0.7775208,0.70864636,0.95048624
246455,KILL A MOSLEM TODAY !  FOR THE GOOD OF THE PLANET !    https://www.thesun.co.uk/news/7506132/albanian-zoo-from-hell-filthy-cages/,0.77072054,0.7650986,0.61260825,0.48484445,0.41194582,0.8540474
247187,kill all trans people 🤣,0.8386719,0.7940924,0.50703704,0.44802538,0.41375932,0.911035
247210,I'll kill 10 of you then I will go': Disturbing video shows Afghan migrant launch anti-Western diatribe on bus as he declares 'it is important to take lives' n  'eat humans'  He became embroiled in a heated row with a pensioner on a bus in Sweden   After deportation threat migrant claims he will kill people if forced to leave,0.44690517,0.70934254,0.35368225,0.26957804,0.34099978,0.6588125
247635,i am singlehandedly going to destroy every misogynistic gay white man,0.8330005,0.72028553,0.45895407,0.4794537,0.44431314,0.85333383
248046,Indigenous women liker should be shot!,0.6649212,0.70934254,0.44787344,0.40698266,0.3424554,0.7701451
248264,DISGUSTING. wheres these terfs and can I kill them,0.23846684,0.779386,0.45895407,0.5678696,0.39409557,0.85333383
248698,kill the gays,0.8857684,0.85759705,0.52891463,0.49389273,0.47435758,0.944597
248842,Suck my dick or I'll beat you to death,0.24462871,0.70934254,0.6474255,0.69164425,0.91513264,0.968226
249189,@shitlockposting im gonna punch Stephen in the face idc if hes tall i'll fucking jump,0.23467018,0.70934254,0.52891463,0.5130944,0.7246992,0.8696708
249543,lesbians need to die,0.84706575,0.70934254,0.45895407,0.489133,0.42019588,0.911035
249686,I endorse the killing of women,0.70098627,0.7016913,0.457266,0.34135336,0.33453682,0.7856813
250108,It is time to kill all niggers.,0.9459868,0.85759705,0.614593,0.64537907,0.57488567,0.96069145
251465,Being blind would make me want suicide. Go kill yourself kid,0.37507164,0.779386,0.47886345,0.48399165,0.4242778,0.89241093
253475,"her existence is one of the reasons why my life sucks, god I want to kill all women",0.6649212,0.72028553,0.47886345,0.58196646,0.6242122,0.9288007
254013,I will punch these NRIs in the throat. URL,0.28034934,0.779386,0.35368225,0.3388922,0.35094926,0.74954444
254847,"Remember, kids! Don't swear, or I'll fucking kill you!",0.22261032,0.86058503,0.56375664,0.54471385,0.8117245,0.95048624
254894,LOOK AT OP BEING A LIL BITCH. ADVISE FOR YOU - GO TAKE A KNIFE AND KILL YOURSELF,0.24074486,0.7299411,0.61322266,0.8082062,0.77181685,0.95048624
256809,"There isn't much on this planet that pisses me off more than people like you, what a disgrace, you should commit suicide",0.25309357,0.70934254,0.5583572,0.6831271,0.47435758,0.911035
256910,I wanna shoot that indian for shouting all the time,0.6106996,0.72833186,0.44787344,0.3388922,0.33258784,0.76197964
258403,all zoomers must die,0.6106996,0.7122392,0.5344867,0.49151286,0.39409557,0.8115627
258903,Steal my glasses and I'll steal your fucking soul. #MagmaAutotweet,0.14233272,0.7018109,0.5145575,0.6051471,0.85672,0.944597
258920,black people need to die,0.8836641,0.70934254,0.50703704,0.5130944,0.39842105,0.9248995
259599,"We're not actually racist guys, we're just PRETENDING to be racist! Yeah alright, and I'll just pretend to kill you guys repeatedly if ever I see you.",0.2795294,0.70778835,0.35368225,0.35161978,0.29209393,0.7252971
260160,	DEAD COPPERS R GOOD COPERS REALLY SCUM MUSLIM COPPERS. THEN THE CITY HID THIS EVIDENCE! TIME TO KILL THEM ALL,0.6458014,0.7799645,0.6134631,0.6308392,0.49576873,0.8778702
260296,Killin these niccas n I hate all my ex hoes!,0.45348886,0.70934254,0.50703704,0.6308392,0.6242122,0.8778702
260362,I want to end every black person's life,0.84706575,0.70934254,0.47886345,0.40243408,0.36230123,0.8460273
260792,Death to Israel and all the cockroaches living there. Drop the nuke.,0.77072054,0.72833186,0.53082085,0.5130944,0.44133487,0.85333383
261134,transgender people need to die,0.84706575,0.7018109,0.45895407,0.47787863,0.39409557,0.9029226
261295,All pedophiles should be shot.,0.44690517,0.7368375,0.35368225,0.36709076,0.39409557,0.74954444
